date,open,high,low,close,volume,dividends,stock splits,capital gains,ma5,ma20,ma50,ma200,price_vs_ma20,price_vs_ma50,price_vs_ma200,rsi,macd,macd_signal,macd_hist,atr,volume_ma20,volume_ratio,daily_ret,rvol7d,rvol30d
2011-06-06 00:00:00-04:00,99.67856491107823,99.88544967667436,98.74376612337136,98.8740234375,179951200,0.0,0.0,0.0,98.8740234375,98.8740234375,98.8740234375,98.8740234375,0.0,0.0,0.0,,0.0,0.0,0.0,1.1416835533029968,179951200.0,1.0,,,
2011-06-07 00:00:00-04:00,99.37972989453549,99.66324209259206,98.72844336755536,98.81272888183594,161660500,0.0,0.0,0.0,98.84337615966797,98.84337615966797,98.84337615966797,98.84337615966797,-0.00031005899457061,-0.00031005899457061,-0.00031005899457061,0.0,-0.004889594184021462,-0.0009779188368042925,-0.00391167534721717,1.1269060655696899,170805850.0,0.9464576301104441,-0.000619925775578567,,
2011-06-08 00:00:00-04:00,98.65947855106056,98.98896255546748,98.21506506355084,98.39896392822266,198696400,0.0,0.0,0.0,98.6952387491862,98.6952387491862,98.6952387491862,98.6952387491862,-0.003001916046998664,-0.003001916046998664,-0.003001916046998664,0.0,-0.04167164183371597,-0.009116663436186627,-0.03255497839752934,1.101691167451615,180102700.0,1.103239429503278,-0.004187364910325231,,
2011-06-09 00:00:00-04:00,98.66716385876236,99.55597928213147,98.42963509511591,99.1498794555664,160964400,0.0,0.0,0.0,98.80889892578125,98.80889892578125,98.80889892578125,98.80889892578125,0.00345090911337124,0.00345090911337124,0.00345090911337124,40.04800170662401,-0.010112501579314426,-0.009315831064812187,-0.0007966705145022387,1.105642895055701,175318125.0,0.9181275467097313,0.007631335710927889,,
2011-06-10 00:00:00-04:00,98.72846634857237,98.78975428985441,97.51016098774765,97.77067565917969,238629400,0.0,0.0,0.0,98.60125427246093,98.60125427246093,98.60125427246093,98.60125427246093,-0.008423611032230303,-0.008423611032230303,-0.008423611032230303,22.346447829467692,-0.09529339252675584,-0.02651134335720092,-0.06878204916955491,1.1437911502530618,187980380.0,1.2694377998384725,-0.013910292215784326,14.166775478521354,
2011-06-13 00:00:00-04:00,97.99289047667618,98.26107493153319,97.34926181507196,97.84730529785156,207599800,0.0,0.0,0.0,98.39591064453126,98.47559611002605,98.47559611002605,98.47559611002605,-0.0063801676455200055,-0.0063801676455200055,-0.0063801676455200055,24.347268524314117,-0.15483168756273358,-0.05217541219830746,-0.10265627536442612,1.1272212906965025,191250283.33333334,1.085487542197105,0.0007837691429994909,12.525729366205745,
2011-06-14 00:00:00-04:00,98.74377303586793,99.43338507222836,98.70547099916045,99.08858489990234,160570400,0.0,0.0,0.0,98.45108184814453,98.56316593715123,98.56316593715123,98.56316593715123,0.0053307841499952565,0.0053307841499952565,0.0053307841499952565,47.80676118539007,-0.10069458080266713,-0.0618792459191794,-0.038815334883487734,1.1599968966736665,186867442.85714287,0.8592743473391107,0.012685884381509194,14.725709508117713,
2011-06-15 00:00:00-04:00,98.2610220130368,99.0732213188478,97.06570309888143,97.32621765136719,300958000,0.0,0.0,0.0,98.23653259277344,98.40854740142822,98.40854740142822,98.40854740142822,-0.010998330720663875,-0.010998330720663875,-0.010998330720663875,32.43029878302552,-0.19771965281623238,-0.08904732729859001,-0.10867232551764237,1.22163153269847,201128762.5,1.496344909893233,-0.017785774721835734,17.31269156084382,
2011-06-16 00:00:00-04:00,97.35692596460513,98.05419623740397,96.78991889218838,97.54082489013672,308032800,0.0,0.0,0.0,97.9147216796875,98.3121337890625,98.3121337890625,98.3121337890625,-0.007845510713669318,-0.007845510713669318,-0.007845510713669318,35.16499623345865,-0.2543635659413468,-0.12211057502714137,-0.13225299091420542,1.2246776621639786,213006988.8888889,1.446115930781405,0.002205030093106908,17.502927890791852,
2011-06-17 00:00:00-04:00,98.5095076151189,98.5172095264205,97.50077460357949,97.8318862915039,233284900,0.628,0.0,0.0,97.92696380615234,98.26410903930665,98.26410903930665,98.26410903930665,-0.004398582066518779,-0.004398582066518779,-0.004398582066518779,38.78367060810707,-0.2726253967315415,-0.1522135393680214,-0.12041185736352011,1.2098031807837668,215034780.0,1.0848705497780406,0.0029839956930344247,17.620043289439487,
2011-06-20 00:00:00-04:00,97.50075804277752,98.54029264811817,97.46995627763994,98.33238220214844,159479000,0.0,0.0,0.0,98.02397918701172,98.27031569047408,98.27031569047408,98.27031569047408,0.0006315896233594371,0.0006315896233594371,0.0006315896233594371,44.51812011621937,-0.2439006570800757,-0.17055096291043226,-0.07334969416964343,1.1998412657619428,209984254.54545453,0.7594807541413928,0.005115877140028147,17.17518831373751,14.824442389313683
2011-06-21 00:00:00-04:00,98.84059798037009,99.8724306283822,98.37088136453302,99.67992401123047,193157300,0.0,0.0,0.0,98.14224700927734,98.38778305053711,98.38778305053711,98.38778305053711,0.013133144386733953,0.013133144386733953,0.013133144386733953,56.36890165561375,-0.11111981181861097,-0.15866473269206802,0.04754492087345705,1.224141777224216,208582008.33333334,0.9260496700718155,0.013703947559327911,16.525456627964186,15.622762660592146
2011-06-22 00:00:00-04:00,99.37190607986422,99.95712189519608,99.01768877738044,99.07929229736328,176703000,0.0,0.0,0.0,98.49286193847657,98.44097606952374,98.44097606952374,98.44097606952374,0.006484253339673607,0.006484253339673607,0.006484253339673607,51.1269128539136,-0.05373655339725758,-0.13767909683310595,0.08394254343584837,1.2038054444093178,206129776.92307693,0.8572415040547084,-0.006025603649131184,17.36062768760428,15.21892767950559
2011-06-23 00:00:00-04:00,97.91659601407403,99.05623221714517,97.16966919018743,98.79442596435547,334286500,0.0,0.0,0.0,98.74358215332032,98.46622249058315,98.46622249058315,98.46622249058315,0.0033331579649428233,0.0033331579649428233,0.0033331579649428233,48.80860829334751,-0.030890157513383087,-0.11632130896916137,0.08543115145577829,1.2542209917497842,215283828.57142857,1.552771066077022,-0.002875134918736144,15.709889992213148,14.634396407064983
2011-06-24 00:00:00-04:00,98.77129269912157,98.84828829172123,97.50074792451933,97.64704895019531,226129300,0.0,0.0,0.0,98.7066146850586,98.41161092122395,98.41161092122395,98.41161092122395,-0.007769022007379332,-0.007769022007379332,-0.007769022007379332,40.7865225097156,-0.1041671857138482,-0.11389048431809874,0.009723298604250544,1.2608866614249354,216006860.0,1.0468616598565434,-0.011613782892712199,13.049429404946638,14.895473531386214
2011-06-27 00:00:00-04:00,97.70866644451283,98.89450213720191,97.51615981098281,98.51719665527344,168904700,0.0,0.0,0.0,98.74357757568359,98.41821002960205,98.41821002960205,98.41821002960205,0.0010057755129016643,0.0010057755129016643,0.0010057755129016643,47.794300200500196,-0.09097738021550583,-0.10930786349758016,0.01833048328207433,1.2692763517673757,213062975.0,0.7927454312510186,0.00891115209761173,14.003099475492572,14.900867310783394
2011-06-28 00:00:00-04:00,98.90992026301123,99.81855781451775,98.77132110666696,99.80315399169922,165556300,0.0,0.0,0.0,98.76822357177734,98.49967732149013,98.49967732149013,98.49967732149013,0.013233309038716088,0.013233309038716088,0.013233309038716088,56.06894959432127,0.022976783467754558,-0.08285093410451322,0.10582771757226778,1.2715681237300138,210268464.70588234,0.7873567737871465,0.013053125546451882,15.668437447992762,15.326341085255061
2011-06-29 00:00:00-04:00,100.25745795118367,100.81957406234905,99.81854891222999,100.65787506103516,244295500,0.0,0.0,0.0,99.08394012451171,98.61957719590929,98.61957719590929,98.61957719590929,0.020668288417793154,0.020668288417793154,0.020668288417793154,60.545197084642844,0.1801781447795321,-0.03024511832770416,0.21042326310723625,1.253343262795715,212158855.55555555,1.15147444286637,0.008564068720784412,16.006597824439684,15.150924351507754
2011-06-30 00:00:00-04:00,100.98127606177145,101.78209846239787,100.65017030228009,101.62039947509766,223322700,0.0,0.0,0.0,99.64913482666016,98.77751521060341,98.77751521060341,98.77751521060341,0.02878068210597255,0.02878068210597255,0.02878068210597255,64.88444147899651,0.37807086664668077,0.05141807866717283,0.3266527879795079,1.244670755461577,212746426.31578946,1.0497130497906069,0.009562335917372211,15.04986415172804,15.036096779039262
2011-07-01 00:00:00-04:00,101.71279832667555,103.26055912305479,101.4740919898357,103.1219482421875,202385700,0.0,0.0,0.0,100.74411468505859,98.99473686218262,98.99473686218262,98.99473686218262,0.04169122026912052,0.04169122026912052,0.04169122026912052,70.36081286503492,0.6485881900808579,0.17085210094990985,0.477736089130948,1.2833704967299708,212228390.0,0.9536221803312931,0.014776056528470916,15.103639542836039,15.384081641768905
2011-07-05 00:00:00-04:00,103.01411633775174,103.2451265751374,102.713806554051,103.03721618652344,165936000,0.0,0.0,0.0,101.64811859130859,99.2028964996338,99.18723587762742,99.18723587762742,0.038651287635576216,0.03881527975682222,0.03881527975682222,69.7002402403854,0.8463813912930505,0.305957959018538,0.5404234322745125,1.229652605612573,211527630.0,0.784464894727937,-0.0008216684916101391,14.653629382819721,15.013693750798405
2011-07-06 00:00:00-04:00,102.7908519588547,103.29136453386621,102.49823809979826,103.16046142578125,143331600,0.0,0.0,0.0,102.319580078125,99.42028312683105,99.36783703890714,99.36783703890714,0.03761987173360621,0.038167524823843356,0.038167524823843356,70.13937290236726,1.0015337316560107,0.4450731135460326,0.556460618109978,1.1984721647879577,210611185.0,0.6805507504266689,0.0011961235349633448,9.143831356972342,14.636938925274912
2011-07-07 00:00:00-04:00,104.07680908639634,104.49261832452923,103.86120255556081,104.2308120727539,170464200,0.0,0.0,0.0,103.03416748046875,99.71187553405761,99.5792707360309,99.5792707360309,0.04531994323136371,0.04671194418619021,0.04671194418619021,73.70380303512408,1.1970624404549426,0.5954709789278146,0.601591461527128,1.208021074356531,209199575.0,0.814840087509738,0.010375589951608699,9.253965663599596,14.558576515921212
