date,open,high,low,close,volume,dividends,stock splits,ma5,ma20,ma50,ma200,price_vs_ma20,price_vs_ma50,price_vs_ma200,rsi,macd,macd_signal,macd_hist,atr,volume_ma20,volume_ratio,daily_ret,rvol7d,rvol30d
2024-06-03 00:00:00-04:00,191.24334718637152,193.31540952983562,190.86662095571478,192.3636474609375,50080500,0.0,0.0,192.3636474609375,192.3636474609375,192.3636474609375,192.3636474609375,0.0,0.0,0.0,,0.0,0.0,0.0,2.44878857412084,50080500.0,1.0,,,
2024-06-04 00:00:00-04:00,192.96841099700254,193.64257895328527,191.37223723797064,192.680908203125,47471400,0.0,0.0,192.52227783203125,192.52227783203125,192.52227783203125,192.52227783203125,0.0008239585199181431,0.0008239585199181431,0.0008239585199181431,,0.025308549234352995,0.005061709846870599,0.020246839387482396,2.4360423699203966,48775950.0,0.9732542369753946,0.0016492759748274466,,
2024-06-05 00:00:00-04:00,193.7218709101011,195.20898869639487,193.19642383583022,194.18783569335938,54156800,0.0,0.0,193.07746378580728,193.07746378580728,193.07746378580728,193.07746378580728,0.005750914093132571,0.005750914093132571,0.005750914093132571,,0.1650595081205779,0.03706126950161206,0.12799823861896584,2.4426165215882163,50569566.666666664,1.07093660416311,0.007820844858410947,,
2024-06-06 00:00:00-04:00,194.0094143560484,194.8124556459051,192.5024638984892,192.80979919433594,41181800,0.0,0.0,193.01054763793945,193.01054763793945,193.01054763793945,193.01054763793945,-0.0010400905342235047,-0.0010400905342235047,-0.0010400905342235047,79.14314879308274,0.16274114256094663,0.062197244113478975,0.10054389844746765,2.4331433234330504,48222625.0,0.8539933278207066,-0.007096409999643227,,
2024-06-07 00:00:00-04:00,192.9783133981505,195.2486550396786,192.4726987931798,195.19908142089844,53103900,0.0,0.0,193.44825439453126,193.44825439453126,193.44825439453126,193.44825439453126,0.009050621996290661,0.009050621996290661,0.009050621996290661,84.98901962709692,0.3496681717478509,0.11969142964035337,0.22997674210749755,2.4576299607948893,49198880.0,1.0793721320485343,0.012391912841288155,13.385462901092431,
2024-06-10 00:00:00-04:00,195.20900753042525,195.60558138834554,190.49980075281104,191.4614715576172,97010200,0.0,0.0,193.2678192138672,193.11712392171225,193.11712392171225,193.11712392171225,-0.008573306864109297,-0.008573306864109297,-0.008573306864109297,57.72987228204963,0.19397923775224513,0.13454899126273173,0.059430246489513394,2.646783580419147,57167433.333333336,1.6969486706592272,-0.019147681618552403,19.931794155397732,
2024-06-11 00:00:00-04:00,191.98689659289002,205.3808802210458,191.96707924808354,205.37095642089844,172373300,0.0,0.0,195.8058288574219,194.867671421596,194.867671421596,194.867671421596,0.053899576685445205,0.053899576685445205,0.053899576685445205,81.50458530298387,1.1793786747097101,0.3435149279521274,0.8358637467575827,3.4519710863483946,73625414.28571428,2.3412201027634287,0.07264900217324088,50.87568625117248,
2024-06-12 00:00:00-04:00,205.58908283581826,218.30889945026047,205.1231180281253,211.24014282226562,198134300,0.0,0.0,199.21629028320314,196.9142303466797,196.9142303466797,196.9142303466797,0.07275204260435765,0.07275204260435765,0.07275204260435765,85.26946969576079,2.406172263606436,0.7560463950829892,1.6501258685234468,4.1472432531903065,89189025.0,2.221509877476517,0.028578463594134407,47.57579773386492,
2024-06-13 00:00:00-04:00,212.8957913864929,214.88852380834695,209.782758705521,212.40008544921875,97862700,0.0,0.0,203.13434753417968,198.63488091362848,198.63488091362848,198.63488091362848,0.06929902981931826,0.06929902981931826,0.06929902981931826,85.88115767951633,3.432445601061886,1.2913262362787687,2.1411193647831173,4.215709099592853,90152766.66666667,1.085520762350425,0.005491108893677765,47.216996872676134,
2024-06-14 00:00:00-04:00,212.01342075889224,213.32207647635283,209.4853176281068,210.66510009765625,70122700,0.0,0.0,206.22755126953126,199.83790283203126,199.83790283203126,199.83790283203126,0.05417989836855683,0.05417989836855683,0.05417989836855683,80.49679688116504,4.05898632913096,1.8448582548492072,2.214128074281753,4.188641224496651,88149760.0,0.7954950756530704,-0.008168477653354378,49.08798542234729,
2024-06-17 00:00:00-04:00,211.53757201804441,217.06965275202606,210.89316027395952,214.80923461914062,93728300,0.0,0.0,210.89710388183593,201.19893299449575,201.19893299449575,201.19893299449575,0.06764599305811038,0.06764599305811038,0.06764599305811038,83.20531014753,4.834195792105419,2.4427257623004497,2.391470029804969,4.346920612344734,88656900.0,1.057202541482953,0.01967167091066968,47.28586436510856,40.703134721096546
2024-06-18 00:00:00-04:00,215.72133922684367,216.75241620599633,211.17076165562816,212.44967651367188,79943300,0.0,0.0,212.31284790039064,202.1364949544271,202.1364949544271,202.1364949544271,0.051020878548279726,0.051020878548279726,0.051020878548279726,76.67601816250247,5.198236225713458,2.9938278549830515,2.2044083707304067,4.435115893632123,87930766.66666667,0.909161867120458,-0.010984435141497828,50.02026788203139,40.071127826861556
2024-06-20 00:00:00-04:00,212.09275812722348,212.40010854906527,207.0563985691976,207.87925720214844,86172500,0.0,0.0,211.6406707763672,202.5782458965595,202.5782458965595,202.5782458965595,0.026167722413273,0.026167722413273,0.026167722413273,65.89035299778666,5.0596220764733175,3.406986699281105,1.6526353771922127,4.5035560401208485,87795515.38461539,0.981513686917774,-0.02151295020319466,50.66642876439015,40.74013694851094
2024-06-21 00:00:00-04:00,208.58314195009936,210.0702597495804,205.3313122387871,205.7080535888672,241805100,0.0,0.0,210.30226440429686,202.8018035888672,202.8018035888672,202.8018035888672,0.014330493854441927,0.014330493854441927,0.014330493854441927,61.46693357723944,4.720160308613458,3.6696214211475757,1.0505388874658825,4.520369716597453,98796200.0,2.4475141756464316,-0.010444541906217686,28.925775796802284,39.73596493015655
2024-06-24 00:00:00-04:00,205.93608683303725,210.87331399723786,204.8157865138524,206.35247802734375,80727000,0.0,0.0,209.4397399902344,203.03851521809895,203.03851521809895,203.03851521809895,0.01632184320144886,0.01632184320144886,0.01632184320144886,62.276412245316195,4.451816311124645,3.82606039914299,0.6257559119816554,4.630166699939453,97591586.66666667,0.8271922074156939,0.0031327137038812403,21.609729405338843,38.18977729621881
2024-06-25 00:00:00-04:00,207.35382052419757,209.56468024841507,206.8184646829133,207.27452087402344,55549700,0.0,0.0,207.93279724121095,203.30326557159424,203.30326557159424,203.30326557159424,0.019533652306390044,0.019533652306390044,0.019533652306390044,63.45921807992305,4.264395613555166,3.9137274420254253,0.35066817152974084,4.528883522877444,94963968.75,0.5849555439941531,0.0044682906427588875,21.443856445409267,36.80212350139804
2024-06-26 00:00:00-04:00,209.68362348048936,213.01476817493463,208.8310086144187,211.41859436035156,66213200,0.0,0.0,207.72658081054686,203.78063785328584,203.78063785328584,203.78063785328584,0.03748126705033064,0.03748126705033064,0.03748126705033064,68.27400188077496,4.399540295410873,4.010890012702515,0.38865028270835733,4.6154095070227115,93272747.05882353,0.7098879585720992,0.019993163987805262,25.152982543784923,36.033531169413976
2024-06-27 00:00:00-04:00,212.84622088780682,213.88720639689362,210.52632069800987,212.26129150390625,49772700,0.0,0.0,208.60298767089844,204.2517852783203,204.2517852783203,204.2517852783203,0.03921388601167875,0.03921388601167875,0.03921388601167875,69.16379418868517,4.522509373326017,4.113213884827216,0.4092954884988007,4.5258006635842145,90856077.77777778,0.5478191576983721,0.003985917823852159,21.683916566088378,34.899316945299546
2024-06-28 00:00:00-04:00,213.91695291908772,214.21437951883613,208.4939285392998,208.81117248535156,82542700,0.0,0.0,209.2236114501953,204.4917530260588,204.4917530260588,204.4917530260588,0.021122707372665184,0.021122707372665184,0.021122707372665184,61.55237865494048,4.292090930060567,4.148989293873886,0.14310163618668081,4.6111328290093665,90418531.57894737,0.912895825209562,-0.01625411300435431,22.839163632142288,34.868712694568714
2024-07-01 00:00:00-04:00,210.26855134899324,215.64200216221636,210.10001313722785,214.88853454589844,60402900,0.0,0.0,210.93082275390626,205.01159210205077,205.01159210205077,205.01159210205077,0.048177482758785264,0.048177482758785264,0.048177482758785264,68.19257410851856,4.547454753641972,4.228682385827503,0.3187723678144687,4.769682603856183,88917750.0,0.6793120608652378,0.029104582806617874,25.1060584628993,35.02415561126483
2024-07-02 00:00:00-04:00,214.293668724795,218.48735180877674,213.2526983679821,218.3782958984375,58046200,0.0,0.0,213.15157775878907,206.31232452392578,205.64810180664062,205.64810180664062,0.05848400672308088,0.06190280376993882,0.06190280376993882,71.26184723909039,4.9740888001987,4.377763668701743,0.5963251314969575,4.802894806494644,89316035.0,0.6498967402661795,0.0162398676128237,23.317674358643725,34.28061687318273
2024-07-03 00:00:00-04:00,218.11061688690268,219.64730834960938,217.14894613859082,219.64730834960938,37369800,0.0,0.0,214.7973205566406,207.66064453125,206.28442937677556,206.28442937677556,0.05772236643788106,0.06477890266951125,0.06477890266951125,72.30828105711038,5.352893233916973,4.5727895817447894,0.7801036521721834,4.6382853353892095,88810955.0,0.42077917076784055,0.0058110740627908,23.105082084370803,33.413669585014034
2024-07-05 00:00:00-04:00,219.74645469045154,224.50523511983306,219.74645469045154,224.39617919921875,60412400,0.0,0.0,217.22429809570312,209.17106170654296,207.07189676036006,207.07189676036006,0.07278787691021958,0.08366312720314585,0.08366312720314585,75.85188596345519,5.967503006355486,4.851732266666929,1.115770739688557,4.653974009305958,89123735.0,0.6778486112593912,0.021620437260495118,23.952986507956897,33.005322866031776
2024-07-08 00:00:00-04:00,225.13973799267995,225.89322076278884,221.3327197032473,225.8634796142578,59085900,0.0,0.0,220.63475952148437,210.82374572753906,207.85487937927246,207.85487937927246,0.07133795026180569,0.08664025732167244,0.08664025732167244,76.83812558672815,6.49807875284057,5.181001563901657,1.3170771889389128,4.64729737003707,90018940.0,0.6563718701864296,0.006538883238900395,23.30079654658145,32.24728339633747
2024-07-09 00:00:00-04:00,225.97253595078877,227.42991284004066,224.4259356098064,226.71609497070312,48076100,0.0,0.0,223.00027160644532,212.39959640502929,208.6093280029297,208.6093280029297,0.06740360531746682,0.08679749434559872,0.08679749434559872,77.41533275816752,6.907734722220937,5.526348195565514,1.3813865266554233,4.529917360051155,89767550.0,0.5355621268487332,0.0037749146426924174,23.32239952898496,31.557957053495667
2024-07-10 00:00:00-04:00,227.33073767095817,231.0782732115439,227.28116405346748,230.9791259765625,62627700,0.0,0.0,225.52043762207032,214.37547912597657,209.4697048480694,209.4697048480694,0.0774512407775373,0.10268511689599273,0.10268511689599273,80.0873383056653,7.490040479641948,5.919086652380801,1.570953827261147,4.51793599439327,88048425.0,0.7112869991711948,0.0188033893509425,15.051831805160928,31.117875105174893
2024-07-11 00:00:00-04:00,229.40281699319425,230.39422897123262,223.83108651749725,225.61563110351562,64710600,0.0,0.0,226.71410217285157,215.38771286010743,210.06770211678963,210.06770211678963,0.04748608036917662,0.07401389566341778,0.07401389566341778,69.02286592586151,7.433049211627406,6.221879164230122,1.2111700473972835,4.705800527584126,82665290.0,0.7828025523166978,-0.023220690832430946,23.9324880666169,31.956352700780887
2024-07-12 00:00:00-04:00,226.95399154834826,230.6420447213184,226.71604726605398,228.56007385253906,53046500,0.0,0.0,227.54688110351563,216.2537094116211,210.728143964495,210.728143964495,0.05690706751066094,0.08462054262219727,0.08462054262219727,71.3619718479945,7.538575141605037,6.485218359705105,1.0533567818999314,4.728701462599743,75410900.0,0.7034327928721179,0.01305070368848904,23.49234187246343,31.402733187352037
2024-07-15 00:00:00-04:00,234.44910163171727,235.1926606193721,231.0882156126273,232.386962890625,62631300,0.0,0.0,228.85157775878906,217.2530532836914,211.47499978953394,211.47499978953394,0.06966028499112312,0.09888621880554796,0.09888621880554796,74.09941817051698,7.840621361672959,6.756298960098676,1.0843224015742825,4.864693270044979,73649330.0,0.8503987748428941,0.0167434713052943,24.237100348465002,30.965876060093912
2024-07-16 00:00:00-04:00,232.9818374149499,234.24093498483407,230.33476899241614,232.8033905029297,43234300,0.0,0.0,230.06903686523438,218.35996780395507,212.18594614664713,212.18594614664713,0.0661450120378384,0.09716687052418316,0.09716687052418316,74.38633273597614,8.021134746905176,7.009266117459976,1.0118686294451997,4.796227035928761,72304910.0,0.5979441783414156,0.0017919577205398607,22.47746544544267,30.44592554748625
2024-07-17 00:00:00-04:00,227.4794799069808,229.47222770464353,224.6936146131452,226.9143829345703,57345900,0.0,0.0,229.25608825683594,218.96522521972656,212.6610570107737,212.6610570107737,0.03630328837315128,0.06702367666250486,0.06702367666250486,63.64845998452118,7.6013752883216625,7.127687951632314,0.47368733668934837,5.0329090969184564,70485790.0,0.8135810068951487,-0.025296055850549393,28.955406503764692,31.32714834685891
2024-07-18 00:00:00-04:00,228.3023493485251,228.46097889584826,220.36114484151935,222.25473022460938,66034600,0.0,0.0,228.5839080810547,219.45547790527343,212.96085929870605,212.96085929870605,0.012755445186673483,0.04364121630852092,0.04364121630852092,56.6769379582798,6.814168370536322,7.064984035413116,-0.25081566487679385,5.251975165304917,69790355.0,0.9461851856176975,-0.020534849530911115,31.473061440485793,32.22376291309019
2024-07-19 00:00:00-04:00,222.88922042587495,224.85221166233242,221.3624376981624,222.3835906982422,49151500,0.0,0.0,227.3486114501953,220.18069458007812,213.2463966138435,213.2463966138435,0.01000494672053496,0.042848058534582144,0.042848058534582144,56.81780043535095,6.130035941443992,6.877994416619292,-0.7479584751752997,5.126103650938139,67939305.0,0.7234619194294084,0.000579787316574043,27.95459972212865,32.236369571959045
2024-07-22 00:00:00-04:00,225.06041535891617,225.82380677595344,221.174082433242,222.03662109375,48201800,0.0,0.0,225.2785430908203,220.99712295532225,213.5049326279584,213.5049326279584,0.004703672719929007,0.039960146872383695,0.039960146872383695,56.28710968749516,5.496498304145007,6.601695194124435,-1.1051968899794282,5.092076557493375,58259140.0,0.8273688901003344,-0.0015602302463179063,24.97483957231644,32.09959094748848
2024-07-23 00:00:00-04:00,222.44308791792702,224.9910238167192,220.76759935066607,223.0775909423828,39960300,0.0,0.0,223.33338317871093,221.83337860107423,213.77843715122768,213.77843715122768,0.005608769740400813,0.043499025977895414,0.043499025977895414,57.56762805179007,5.020539079894064,6.285463971278361,-1.2649248913842968,5.030029979533357,56220805.0,0.7107742409593744,0.00468827999410637,23.28014738972402,32.02111190033997
2024-07-24 00:00:00-04:00,222.07627816799848,222.86941075843336,215.26528287042115,216.6631622314453,61777600,0.0,0.0,221.28313903808595,222.3028106689453,213.85856840345593,213.85856840345593,-0.02536921787236689,0.013114245779006425,0.013114245779006425,48.19822632407245,4.078730114381727,5.844117199899035,-1.7653870855173075,5.228764128992522,56532200.0,1.0927860582110727,-0.02875424951399197,22.770487948461017,32.75424247262675
2024-07-25 00:00:00-04:00,217.04981289629316,218.95333716975932,212.77682977395946,215.6221923828125,51391200,0.0,0.0,219.95663146972657,222.51299057006835,213.90623391641154,213.90623391641154,-0.03096807143529884,0.008022012425647727,0.008022012425647727,46.86516978218309,3.2113240125721916,5.317558562433667,-2.106234549861475,5.296460076621618,55791100.0,0.9211361668796636,-0.004804553934834699,21.668966297557056,25.63523197416151
2024-07-26 00:00:00-04:00,216.8217851678197,217.6050090608147,214.15488466672127,216.08815002441406,41601300,0.0,0.0,218.69754333496093,222.70433349609374,213.96365276135896,213.96365276135896,-0.029708373284957765,0.00992924375536171,0.00992924375536171,47.56426740475202,2.5323064624780045,4.760508142442535,-2.2282016799645303,5.164578956441033,55382530.0,0.7511628667018282,0.002160991113448585,20.171221699068845,24.343751781624213
2024-07-29 00:00:00-04:00,215.0967318967012,217.41663210574902,213.89711684474761,216.36573791503906,36311800,0.0,0.0,217.56336669921876,223.08206176757812,214.0252446883764,214.0252446883764,-0.030106965120021974,0.010935594210255188,0.010935594210255188,48.00317602132186,1.9935982254742441,4.207126159048877,-2.2135279335746327,5.047074406766773,53070985.0,0.68421190976576,0.0012846048734909132,18.115437128917435,24.304869483932652
2024-07-30 00:00:00-04:00,217.3075942808937,218.43780333279796,214.26395224147618,216.9209442138672,41643800,0.0,0.0,216.33203735351563,223.18368225097657,214.09763717651367,214.09763717651367,-0.02806091365616396,0.013187006987031008,0.013187006987031008,48.92405327013275,1.5931042604863705,3.6843217793363756,-2.091217518850005,4.984701312806417,52133030.0,0.798798765389236,0.002566054608175161,18.353486986346475,24.162047338887255
2024-07-31 00:00:00-04:00,219.53827220377053,221.89783756706774,218.73523091700034,220.1727752685547,50036300,0.0,0.0,217.0339599609375,223.2734062194824,214.24581127631956,214.24581127631956,-0.013887148511899972,0.027664316781395266,0.027664316781395266,54.056317432876845,1.5205772294825124,3.251572869365603,-1.7309956398830906,4.984143601405997,51732535.0,0.9672114463364303,0.014990857920484935,21.50060771156454,23.88571532898277
2024-08-01 00:00:00-04:00,222.44310665442717,222.55216258005441,215.15623749650504,216.48472595214844,62501000,0.0,0.0,217.2064666748047,223.1152770996094,214.2991187686012,214.2991187686012,-0.029718050837463504,0.010198862207675422,0.010198862207675422,48.1472676185295,1.1522221773361707,2.8317027309597167,-1.679480553623546,5.156413707273382,52989095.0,1.179506840039446,-0.01675070549439084,22.87074647831729,24.1921972595052
2024-08-02 00:00:00-04:00,217.2679231335739,223.66254232334134,215.84030263063204,217.97183227539062,105568600,0.0,0.0,217.583203125,222.79405975341797,214.38453071061954,214.38453071061954,-0.021644326977857696,0.01673302431327609,0.01673302431327609,50.49707384358775,0.9691237414421323,2.4591869330561997,-1.4900631916140674,5.346829849090233,55246905.0,1.9108509336405362,0.006869336008356042,15.645161845074032,23.305869096215112
