date,open,high,low,close,volume,dividends,stock splits,capital gains,ma5,ma20,ma50,ma200,price_vs_ma20,price_vs_ma50,price_vs_ma200,rsi,macd,macd_signal,macd_hist,atr,volume_ma20,volume_ratio,daily_ret,rvol7d,rvol30d
2021-06-02 00:00:00-04:00,392.61842198763014,393.42166217448545,391.60973290730567,392.5810546875,49097100,0.0,0.0,0.0,392.5810546875,392.5810546875,392.5810546875,392.5810546875,0.0,0.0,0.0,,0.0,0.0,0.0,1.811929267179778,49097100.0,1.0,,,
2021-06-03 00:00:00-04:00,390.2648359999735,392.2635449713107,388.79847572246956,391.12408447265625,58138800,0.0,0.0,0.0,391.8525695800781,391.8525695800781,391.8525695800781,391.8525695800781,-0.0018590795722037581,-0.0018590795722037581,-0.0018590795722037581,0.0,-0.1162255442040987,-0.02324510884081974,-0.09298043536327896,1.9526899598833967,53617950.0,1.0843159800029654,-0.0037112596174655454,,
2021-06-04 00:00:00-04:00,392.973358609629,395.0001143194918,391.18944760771376,394.70123291015625,55938800,0.0,0.0,0.0,392.8021240234375,392.8021240234375,392.8021240234375,392.8021240234375,0.004834772447934714,0.004834772447934714,0.004834772447934714,15.885897362921526,0.07939563462980459,-0.002716960146694874,0.08211259477649946,2.090071380379978,54391566.666666664,1.0284461990737535,0.00914581479256893,,
2021-06-07 00:00:00-04:00,394.69188585185486,394.86934490806766,393.38431530836596,394.31829833984375,51555000,0.0,0.0,0.0,393.18116760253906,393.18116760253906,393.18116760253906,393.18116760253906,0.002892129204047219,0.002892129204047219,0.002892129204047219,15.600194842728385,0.2012078103336421,0.038067993949372526,0.16313981638426958,2.0468541103315303,53682425.0,0.9603701770178974,-0.0009701884321189347,,
2021-06-08 00:00:00-04:00,395.17750652833854,395.2709105225555,392.5717146579376,394.4023132324219,47134300,0.0,0.0,0.0,393.42539672851564,393.42539672851564,393.42539672851564,393.42539672851564,0.0024831048326561457,0.0024831048326561457,0.0024831048326561457,15.957318486891396,0.3010537763433945,0.09066515042817692,0.21038862591521756,2.0934499499234125,52372800.0,0.8999767054654324,0.0002130636415602627,8.835531521449083,
2021-06-09 00:00:00-04:00,395.2428353204207,395.31756990620283,393.5896960218772,393.8138427734375,48436300,0.0,0.0,0.0,393.6719543457031,393.4901377360026,393.4901377360026,393.4901377360026,0.0008226509546016997,0.0008226509546016997,0.0008226509546016997,15.463752609724793,0.32890634812611097,0.13831338996776374,0.19059295815834723,2.067337373809284,51716716.666666664,0.9365695102453978,-0.001492056307077494,7.881615153498467,
2021-06-10 00:00:00-04:00,395.0373870494079,396.5971509849046,393.7204677812437,395.64447021484375,51020100,0.0,0.0,0.0,394.57603149414064,393.7978995186942,393.7978995186942,393.7978995186942,0.004689132924290548,0.004689132924290548,0.004689132924290548,23.4009732128836,0.49301290142273047,0.2092532922587571,0.28375960916397336,2.125147790227256,51617200.0,0.9884321505234689,0.004648458846733261,7.513600383147972,
2021-06-11 00:00:00-04:00,396.195554371816,396.4103521952226,394.90665341979326,396.29827880859375,45570800,0.0,0.0,0.0,394.89544067382815,394.11044692993164,394.11044692993164,394.11044692993164,0.005551316631429161,0.005551316631429161,0.005551316631429161,26.07076289409838,0.6681237024936308,0.30102737430573184,0.367096328187899,2.080758574884546,50861400.0,0.8959800556020873,0.001652515434867441,6.862104294611971,
2021-06-14 00:00:00-04:00,396.4103556235315,397.2883018302443,395.1681709071251,397.1855773925781,42358500,0.0,0.0,0.0,395.468896484375,394.45212809244794,394.45212809244794,394.45212809244794,0.006929736476132154,0.006929736476132154,0.006929736476132154,29.654168846373423,0.8684864826534522,0.4145191959752759,0.45396728667817626,2.083570885472734,49916633.333333336,0.8485848738463264,0.0022389665346311816,5.87462794099079,
2021-06-15 00:00:00-04:00,397.3350079519186,397.3723467449024,395.5791155832376,396.4570617675781,51508500,0.0,0.0,0.0,395.8798461914063,394.6526214599609,394.6526214599609,394.6526214599609,0.004572224304356398,0.004572224304356398,0.004572224304356398,28.43547655806661,0.9574533804122325,0.5231060328626673,0.43434734754956517,2.06283233377217,50075820.0,1.0286102154692625,-0.001834194559083735,3.7280783837772646,
